rgvX,rgvY,Time
6.108813762664795,22.794191360473633,347.081
6.313202857971191,22.890399932861328,347.194
6.194272041320801,22.77350616455078,347.302
6.308115482330322,22.9860782623291,347.428
6.156445503234863,22.848012924194336,347.542
6.367175102233887,22.936033248901367,347.65
6.277073383331299,22.87367057800293,347.751
6.4094648361206055,23.072484970092773,347.854
6.282748222351074,22.988679885864258,347.96
6.154175281524658,22.854595184326172,348.081
6.341760635375977,22.96520233154297,348.193
6.169243812561035,22.811391830444336,348.294
6.292674541473389,23.01736068725586,348.398
6.187910556793213,22.988582611083984,348.516
6.325852394104004,23.096399307250977,348.613
6.206731796264648,22.952743530273438,348.726
6.1196088790893555,22.8753719329834,348.826
6.2940354347229,23.056732177734375,348.955
6.148841381072998,22.87810516357422,349.083
6.252708911895752,23.070999145507812,349.186
6.1204328536987305,22.937480926513672,349.277
6.164308071136475,23.314964294433594,349.413
5.8944993019104,23.005563735961914,349.511
5.882350444793701,23.585098266601562,349.624
5.5916852951049805,23.27092742919922,349.708